timestamp,voltage_V,temperatura
2025-01-01T12:25:05,5.000,102.692
2025-01-01T12:25:15,5.265,110.337
2025-01-01T12:25:20,5.000,102.692
2025-01-01T12:25:25,9.000,218.077
2025-01-01T12:25:35,5.000,102.692
2025-01-01T12:25:40,3.000,45.000
2025-01-01T12:25:45,5.000,102.692
2025-01-01T12:26:00,5.479,116.510
2025-01-01T12:26:05,5.590,119.712
2025-01-01T12:26:10,5.577,119.337
2025-01-01T12:26:15,5.000,102.692
2025-01-01T12:26:20,5.432,115.154
2025-01-01T12:26:25,5.000,102.692
2025-01-01T12:26:30,2.000,16.154
2025-01-01T12:26:35,5.000,102.692
2025-01-01T12:26:40,8.009,189.490
2025-01-01T12:26:45,4.000,73.846
2025-01-01T12:26:50,4.000,73.846
2025-01-01T12:27:00,9.178,223.212
2025-01-01T12:27:05,4.478,87.635
2025-01-01T12:27:15,4.417,85.875
2025-01-01T12:27:20,7.904,186.462
2025-01-01T12:27:25,4.318,83.019
2025-01-01T12:27:35,4.000,73.846
2025-01-01T12:27:40,4.000,73.846
2025-01-01T12:27:45,4.531,89.163
2025-01-01T12:27:50,4.000,73.846
2025-01-01T12:28:00,4.619,91.702
2025-01-01T12:28:05,4.000,73.846
2025-01-01T12:28:10,4.000,73.846
2025-01-01T12:28:15,4.000,73.846
2025-01-01T12:28:20,2.851,40.702
2025-01-01T12:28:25,5.080,105.000
2025-01-01T12:28:30,5.177,107.798
2025-01-01T12:28:35,5.209,108.721
2025-01-01T12:28:40,5.282,110.827
2025-01-01T12:28:45,5.000,102.692
2025-01-01T12:28:50,5.000,102.692
2025-01-01T12:28:55,5.572,119.192
2025-01-01T12:29:00,5.497,117.029
2025-01-01T12:29:05,5.000,102.692
2025-01-01T12:29:10,5.000,102.692
2025-01-01T12:29:15,5.000,102.692
2025-01-01T12:29:25,5.000,102.692
2025-01-01T12:29:30,5.000,102.692
2025-01-01T12:29:35,5.000,102.692
2025-01-01T12:29:40,5.286,110.942
2025-01-01T12:29:45,5.000,102.692
2025-01-01T12:29:50,5.202,108.519
2025-01-01T12:29:55,5.000,102.692
