timestamp,voltage_V,temperatura
2025-01-01T12:36:15,4.568,90.231
2025-01-01T12:36:20,4.666,93.058
2025-01-01T12:36:25,4.688,93.692
2025-01-01T12:36:30,4.741,95.221
2025-01-01T12:36:35,4.963,101.625
2025-01-01T12:36:40,4.954,101.365
2025-01-01T12:36:45,5.071,104.740
2025-01-01T12:36:50,5.096,105.462
2025-01-01T12:37:00,5.258,110.135
2025-01-01T12:37:05,5.478,116.481
2025-01-01T12:37:10,5.453,115.760
2025-01-01T12:37:15,5.580,119.423
2025-01-01T12:37:20,5.662,121.788
2025-01-01T12:37:25,5.589,119.683
2025-01-01T12:37:30,5.614,120.404
2025-01-01T12:37:35,5.539,118.240
2025-01-01T12:37:40,5.632,120.923
2025-01-01T12:37:50,5.412,114.577
2025-01-01T12:37:55,5.419,114.779
2025-01-01T12:38:00,5.337,112.413
2025-01-01T12:38:05,5.315,111.779
2025-01-01T12:38:10,5.224,109.154
2025-01-01T12:38:15,5.134,106.558
2025-01-01T12:38:25,4.969,101.798
2025-01-01T12:38:35,4.700,94.038
2025-01-01T12:38:40,4.733,94.990
2025-01-01T12:38:45,4.562,90.058
2025-01-01T12:38:50,4.481,87.721
2025-01-01T12:38:55,4.421,85.990
2025-01-01T12:39:00,4.361,84.260
2025-01-01T12:39:05,4.474,87.519
2025-01-01T12:39:10,4.488,87.923
2025-01-01T12:39:15,4.349,83.913
2025-01-01T12:39:20,4.484,87.808
2025-01-01T12:39:30,4.484,87.808
2025-01-01T12:39:35,4.676,93.346
2025-01-01T12:39:40,4.659,92.856
2025-01-01T12:39:50,4.838,98.019
2025-01-01T12:39:55,4.824,97.615
2025-01-01T12:40:00,5.052,104.192
2025-01-01T12:40:05,8.427,201.548
2025-01-01T12:40:10,5.202,108.519
2025-01-01T12:40:15,5.315,111.779
2025-01-01T12:40:20,5.292,111.115
2025-01-01T12:40:25,5.495,116.971
2025-01-01T12:40:30,5.387,113.856
2025-01-01T12:40:35,5.622,120.635
2025-01-01T12:40:45,5.603,120.087
2025-01-01T12:40:50,5.556,118.731
2025-01-01T12:40:55,5.543,118.356
2025-01-01T12:41:00,5.627,120.779
2025-01-01T12:41:05,5.627,120.779
2025-01-01T12:41:10,5.399,114.202
2025-01-01T12:41:15,5.391,113.971
2025-01-01T12:41:20,5.399,114.202
2025-01-01T12:41:25,5.316,111.808
2025-01-01T12:41:30,5.275,110.625
2025-01-01T12:41:35,5.194,108.288
2025-01-01T12:41:40,5.063,104.510
2025-01-01T12:41:45,8.409,201.029
2025-01-01T12:41:50,4.771,96.087
2025-01-01T12:41:55,8.013,189.606
2025-01-01T12:42:00,4.691,93.779
2025-01-01T12:42:05,4.500,88.269
2025-01-01T12:42:10,4.542,89.481
2025-01-01T12:42:15,4.539,89.394
2025-01-01T12:42:20,4.364,84.346
2025-01-01T12:42:25,4.441,86.567
2025-01-01T12:42:30,4.417,85.875
2025-01-01T12:42:35,4.430,86.250
2025-01-01T12:42:40,4.515,88.702
2025-01-01T12:42:45,2.684,35.885
2025-01-01T12:42:50,4.421,85.990
2025-01-01T12:42:55,4.558,89.942
2025-01-01T12:43:00,4.728,94.846
2025-01-01T12:43:05,4.685,93.606
2025-01-01T12:43:10,4.897,99.721
2025-01-01T12:43:15,4.913,100.183
2025-01-01T12:43:20,8.964,217.038
2025-01-01T12:43:25,5.003,102.779
2025-01-01T12:43:30,5.183,107.971
2025-01-01T12:43:35,5.238,109.558
2025-01-01T12:43:40,5.421,114.837
2025-01-01T12:43:45,5.457,115.875
2025-01-01T12:43:50,5.489,116.798
2025-01-01T12:43:55,5.592,119.769
2025-01-01T12:44:00,5.569,119.106
2025-01-01T12:44:05,5.610,120.288
2025-01-01T12:44:10,3.036,46.038
2025-01-01T12:44:20,5.643,121.240
2025-01-01T12:44:25,5.587,119.625
2025-01-01T12:44:30,5.424,114.923
2025-01-01T12:44:35,5.386,113.827
2025-01-01T12:44:40,5.335,112.356
2025-01-01T12:44:45,5.372,113.423
2025-01-01T12:44:50,5.172,107.654
2025-01-01T12:44:55,5.127,106.356
