timestamp,voltage_V,temperatura
2025-01-01T12:32:25,4.949,101.221
2025-01-01T12:32:35,4.781,96.375
2025-01-01T12:32:40,4.714,94.442
2025-01-01T12:32:45,4.652,92.654
2025-01-01T12:32:50,4.513,88.644
2025-01-01T12:32:55,4.472,87.462
2025-01-01T12:33:05,4.474,87.519
2025-01-01T12:33:10,4.371,84.548
2025-01-01T12:33:15,4.333,83.452
2025-01-01T12:33:20,4.340,83.654
2025-01-01T12:33:25,4.370,84.519
2025-01-01T12:33:30,3.347,55.010
2025-01-01T12:33:35,4.561,90.029
2025-01-01T12:33:40,4.745,95.337
2025-01-01T12:33:45,4.686,93.635
2025-01-01T12:33:50,4.815,97.356
2025-01-01T12:33:55,4.947,101.163
2025-01-01T12:34:00,3.126,48.635
2025-01-01T12:34:05,5.004,102.808
2025-01-01T12:34:10,5.228,109.269
2025-01-01T12:34:15,5.185,108.029
2025-01-01T12:34:20,5.265,110.337
2025-01-01T12:34:25,5.478,116.481
2025-01-01T12:34:35,5.550,118.558
2025-01-01T12:34:40,5.635,121.010
2025-01-01T12:34:50,5.629,120.837
2025-01-01T12:34:55,5.618,120.519
2025-01-01T12:35:00,5.557,118.760
2025-01-01T12:35:05,5.505,117.260
2025-01-01T12:35:10,5.563,118.933
2025-01-01T12:35:15,5.430,115.096
2025-01-01T12:35:20,5.372,113.423
2025-01-01T12:35:25,5.330,112.212
2025-01-01T12:35:30,5.207,108.663
2025-01-01T12:35:40,5.023,103.356
2025-01-01T12:35:45,8.034,190.212
2025-01-01T12:36:00,4.582,90.635
2025-01-01T12:36:05,4.616,91.615
2025-01-01T12:36:10,4.442,86.596
2025-01-01T12:36:20,4.367,84.433
2025-01-01T12:36:30,4.438,86.481
2025-01-01T12:36:45,4.547,89.625
2025-01-01T12:36:50,4.578,90.519
2025-01-01T12:36:55,4.561,90.029
2025-01-01T12:37:00,4.582,90.635
2025-01-01T12:37:05,8.057,190.875
2025-01-01T12:37:10,4.874,99.058
2025-01-01T12:37:20,4.912,100.154
2025-01-01T12:37:25,5.078,104.942
2025-01-01T12:37:35,5.227,109.240
2025-01-01T12:37:40,5.333,112.298
2025-01-01T12:37:45,5.350,112.788
2025-01-01T12:37:50,5.422,114.865
2025-01-01T12:37:55,5.593,119.798
2025-01-01T12:38:00,5.576,119.308
2025-01-01T12:38:05,5.590,119.712
2025-01-01T12:38:10,5.620,120.577
2025-01-01T12:38:15,5.615,120.433
2025-01-01T12:38:20,5.575,119.279
2025-01-01T12:38:25,5.569,119.106
2025-01-01T12:38:30,5.535,118.125
2025-01-01T12:38:35,5.516,117.577
2025-01-01T12:38:40,5.443,115.471
2025-01-01T12:38:45,5.288,111.000
2025-01-01T12:38:50,5.123,106.240
2025-01-01T12:38:55,5.062,104.481
