timestamp,voltage_V,temperatura
2025-01-01T12:11:55,4.000,73.846
2025-01-01T12:12:00,4.000,73.846
2025-01-01T12:12:05,4.000,73.846
2025-01-01T12:12:10,4.460,87.115
2025-01-01T12:12:15,4.000,73.846
2025-01-01T12:12:20,4.000,73.846
2025-01-01T12:12:25,4.000,73.846
2025-01-01T12:12:30,4.000,73.846
2025-01-01T12:12:35,4.640,92.308
2025-01-01T12:12:40,4.000,73.846
2025-01-01T12:12:45,4.757,95.683
2025-01-01T12:12:50,4.864,98.769
2025-01-01T12:12:55,4.956,101.423
2025-01-01T12:13:05,5.000,102.692
2025-01-01T12:13:10,5.000,102.692
2025-01-01T12:13:15,5.330,112.212
2025-01-01T12:13:20,5.000,102.692
2025-01-01T12:13:25,5.397,114.144
2025-01-01T12:13:30,5.575,119.279
2025-01-01T12:13:35,5.000,102.692
2025-01-01T12:13:40,5.663,121.817
2025-01-01T12:13:45,5.000,102.692
2025-01-01T12:13:55,5.592,119.769
2025-01-01T12:14:00,5.000,102.692
2025-01-01T12:14:10,5.486,116.712
2025-01-01T12:14:15,5.000,102.692
2025-01-01T12:14:20,5.000,102.692
2025-01-01T12:14:25,5.242,109.673
2025-01-01T12:14:30,5.282,110.827
2025-01-01T12:14:35,5.074,104.827
2025-01-01T12:14:40,5.000,102.692
2025-01-01T12:14:45,4.000,73.846
2025-01-01T12:14:55,4.731,94.933
2025-01-01T12:15:00,4.598,91.096
2025-01-01T12:15:10,4.451,86.856
2025-01-01T12:15:15,4.449,86.798
2025-01-01T12:15:20,4.000,73.846
2025-01-01T12:15:25,4.500,88.269
2025-01-01T12:15:30,4.000,73.846
2025-01-01T12:15:35,4.000,73.846
2025-01-01T12:15:45,4.000,73.846
2025-01-01T12:15:50,4.000,73.846
2025-01-01T12:15:55,4.614,91.558
2025-01-01T12:16:00,4.659,92.856
2025-01-01T12:16:05,4.000,73.846
2025-01-01T12:16:10,4.000,73.846
2025-01-01T12:16:15,4.813,97.298
2025-01-01T12:16:20,4.000,73.846
2025-01-01T12:16:25,5.048,104.077
2025-01-01T12:16:30,5.000,102.692
2025-01-01T12:16:35,5.357,112.990
2025-01-01T12:16:45,5.000,102.692
2025-01-01T12:16:50,5.000,102.692
2025-01-01T12:16:55,5.597,119.913
2025-01-01T12:17:00,5.000,102.692
2025-01-01T12:17:05,5.000,102.692
2025-01-01T12:17:10,5.510,117.404
2025-01-01T12:17:15,5.679,122.279
2025-01-01T12:17:20,5.000,102.692
2025-01-01T12:17:25,5.507,117.317
2025-01-01T12:17:30,5.398,114.173
2025-01-01T12:17:35,5.502,117.173
2025-01-01T12:17:40,5.284,110.885
2025-01-01T12:17:45,5.000,102.692
2025-01-01T12:17:50,5.132,106.500
2025-01-01T12:17:55,5.011,103.010
