timestamp,voltage_V,temperatura
2025-01-01T12:16:50,5.396,114.115
2025-01-01T12:16:55,5.442,115.442
2025-01-01T12:17:00,5.280,110.769
2025-01-01T12:17:05,5.000,102.692
2025-01-01T12:17:10,5.000,102.692
2025-01-01T12:17:15,5.000,102.692
2025-01-01T12:17:20,5.000,102.692
2025-01-01T12:17:25,4.819,97.471
2025-01-01T12:17:40,4.000,73.846
2025-01-01T12:17:50,4.492,88.038
2025-01-01T12:17:55,4.000,73.846
2025-01-01T12:18:00,4.000,73.846
2025-01-01T12:18:05,4.000,73.846
2025-01-01T12:18:10,4.346,83.827
2025-01-01T12:18:15,4.497,88.183
2025-01-01T12:18:20,4.000,73.846
2025-01-01T12:18:25,4.000,73.846
2025-01-01T12:18:30,4.569,90.260
2025-01-01T12:18:35,4.568,90.231
2025-01-01T12:18:40,4.552,89.769
2025-01-01T12:18:45,4.755,95.625
2025-01-01T12:18:50,4.000,73.846
2025-01-01T12:18:55,4.938,100.904
2025-01-01T12:19:00,5.005,102.837
2025-01-01T12:19:05,5.000,102.692
2025-01-01T12:19:15,2.000,16.154
2025-01-01T12:19:20,5.000,102.692
2025-01-01T12:19:30,5.432,115.154
2025-01-01T12:19:35,5.000,102.692
2025-01-01T12:19:40,5.000,102.692
2025-01-01T12:19:45,5.580,119.423
2025-01-01T12:19:50,5.000,102.692
2025-01-01T12:19:55,5.507,117.317
2025-01-01T12:20:00,5.501,117.144
2025-01-01T12:20:05,5.000,102.692
2025-01-01T12:20:10,5.000,102.692
2025-01-01T12:20:15,5.519,117.663
2025-01-01T12:20:20,8.654,208.096
2025-01-01T12:20:25,5.228,109.269
2025-01-01T12:20:30,5.000,102.692
2025-01-01T12:20:35,5.000,102.692
2025-01-01T12:20:40,5.000,102.692
2025-01-01T12:20:45,4.839,98.048
2025-01-01T12:20:50,4.765,95.913
2025-01-01T12:21:05,4.000,73.846
2025-01-01T12:21:10,4.000,73.846
2025-01-01T12:21:15,4.000,73.846
2025-01-01T12:21:20,4.000,73.846
2025-01-01T12:21:30,4.000,73.846
2025-01-01T12:21:35,4.000,73.846
2025-01-01T12:21:40,4.000,73.846
2025-01-01T12:21:45,4.000,73.846
2025-01-01T12:21:50,4.602,91.212
2025-01-01T12:22:00,2.000,16.154
2025-01-01T12:22:05,4.810,97.212
2025-01-01T12:22:10,4.734,95.019
2025-01-01T12:22:15,4.000,73.846
2025-01-01T12:22:20,4.920,100.385
2025-01-01T12:22:25,5.000,102.692
2025-01-01T12:22:30,5.211,108.779
2025-01-01T12:22:40,5.000,102.692
2025-01-01T12:22:50,5.469,116.221
2025-01-01T12:22:55,5.459,115.933
2025-01-01T12:23:00,5.610,120.288
2025-01-01T12:23:05,5.504,117.231
2025-01-01T12:23:10,5.000,102.692
2025-01-01T12:23:15,5.592,119.769
2025-01-01T12:23:20,5.542,118.327
2025-01-01T12:23:25,5.525,117.837
2025-01-01T12:23:30,5.000,102.692
2025-01-01T12:23:35,5.345,112.644
2025-01-01T12:23:40,5.000,102.692
2025-01-01T12:23:45,5.266,110.365
2025-01-01T12:23:50,5.130,106.442
2025-01-01T12:23:55,5.000,102.692
