timestamp,voltage_V,temperatura
2025-01-01T12:17:00,5.527,117.894
2025-01-01T12:17:05,5.465,116.106
2025-01-01T12:17:10,5.508,117.346
2025-01-01T12:17:15,5.413,114.606
2025-01-01T12:17:20,5.418,114.750
2025-01-01T12:17:25,5.332,112.269
2025-01-01T12:17:30,5.114,105.981
2025-01-01T12:17:35,5.029,103.529
2025-01-01T12:17:40,4.982,102.173
2025-01-01T12:17:45,3.231,51.663
2025-01-01T12:17:50,4.819,97.471
2025-01-01T12:17:55,4.811,97.240
2025-01-01T12:18:00,4.671,93.202
2025-01-01T12:18:05,4.523,88.933
2025-01-01T12:18:10,4.566,90.173
2025-01-01T12:18:15,4.533,89.221
2025-01-01T12:18:20,4.477,87.606
2025-01-01T12:18:25,8.855,213.894
2025-01-01T12:18:30,7.870,185.481
2025-01-01T12:18:35,4.370,84.519
2025-01-01T12:18:40,4.417,85.875
2025-01-01T12:18:45,4.551,89.740
2025-01-01T12:18:50,4.479,87.663
2025-01-01T12:18:55,4.487,87.894
2025-01-01T12:19:00,4.695,93.894
2025-01-01T12:19:05,8.898,215.135
2025-01-01T12:19:15,4.950,101.250
2025-01-01T12:19:20,4.958,101.481
2025-01-01T12:19:25,5.064,104.538
2025-01-01T12:19:30,5.263,110.279
2025-01-01T12:19:35,5.341,112.529
2025-01-01T12:19:40,5.287,110.971
2025-01-01T12:19:45,8.351,199.356
2025-01-01T12:19:50,5.531,118.010
2025-01-01T12:19:55,5.482,116.596
2025-01-01T12:20:05,5.590,119.712
2025-01-01T12:20:10,2.621,34.067
2025-01-01T12:20:15,5.536,118.154
2025-01-01T12:20:20,5.553,118.644
2025-01-01T12:20:25,5.620,120.577
2025-01-01T12:20:30,5.536,118.154
2025-01-01T12:20:35,5.485,116.683
2025-01-01T12:20:40,5.371,113.394
2025-01-01T12:20:45,5.366,113.250
2025-01-01T12:20:50,5.267,110.394
2025-01-01T12:20:55,5.161,107.337
