timestamp,voltage_V,temperatura
2025-01-01T12:35:25,4.000,73.846
2025-01-01T12:35:30,4.892,99.577
2025-01-01T12:35:35,4.798,96.865
2025-01-01T12:35:40,4.580,90.577
2025-01-01T12:35:45,4.660,92.885
2025-01-01T12:36:00,2.000,16.154
2025-01-01T12:36:05,4.413,85.760
2025-01-01T12:36:15,4.000,73.846
2025-01-01T12:36:20,4.000,73.846
2025-01-01T12:36:25,4.413,85.760
2025-01-01T12:36:35,4.000,73.846
2025-01-01T12:36:50,4.000,73.846
2025-01-01T12:36:55,4.972,101.885
2025-01-01T12:37:00,5.021,103.298
2025-01-01T12:37:15,5.355,112.933
2025-01-01T12:37:20,5.000,102.692
2025-01-01T12:37:25,5.504,117.231
2025-01-01T12:37:30,8.189,194.683
2025-01-01T12:37:35,5.608,120.231
2025-01-01T12:37:40,5.563,118.933
2025-01-01T12:37:50,5.000,102.692
2025-01-01T12:37:55,5.564,118.962
2025-01-01T12:38:00,5.000,102.692
2025-01-01T12:38:05,8.000,189.231
2025-01-01T12:38:10,5.485,116.683
2025-01-01T12:38:15,5.524,117.808
2025-01-01T12:38:20,5.000,102.692
2025-01-01T12:38:25,5.249,109.875
2025-01-01T12:38:30,5.194,108.288
2025-01-01T12:38:35,5.037,103.760
2025-01-01T12:38:40,5.000,102.692
2025-01-01T12:38:45,4.000,73.846
2025-01-01T12:38:50,4.764,95.885
2025-01-01T12:38:55,4.000,73.846
2025-01-01T12:39:00,4.593,90.952
2025-01-01T12:39:05,2.983,44.510
2025-01-01T12:39:10,4.000,73.846
2025-01-01T12:39:15,4.000,73.846
2025-01-01T12:39:20,3.000,45.000
2025-01-01T12:39:25,4.499,88.240
2025-01-01T12:39:35,4.000,73.846
2025-01-01T12:39:40,4.000,73.846
2025-01-01T12:39:45,4.000,73.846
2025-01-01T12:39:50,4.000,73.846
2025-01-01T12:39:55,4.000,73.846
2025-01-01T12:40:05,4.000,73.846
2025-01-01T12:40:10,4.000,73.846
2025-01-01T12:40:15,4.837,97.990
2025-01-01T12:40:20,4.000,73.846
2025-01-01T12:40:25,5.147,106.933
2025-01-01T12:40:30,5.170,107.596
2025-01-01T12:40:40,5.261,110.221
2025-01-01T12:40:45,5.452,115.731
2025-01-01T12:40:50,5.000,102.692
2025-01-01T12:40:55,5.000,102.692
2025-01-01T12:41:00,3.000,45.000
2025-01-01T12:41:05,5.000,102.692
2025-01-01T12:41:20,5.000,102.692
2025-01-01T12:41:25,8.000,189.231
2025-01-01T12:41:30,5.438,115.327
2025-01-01T12:41:40,5.417,114.721
2025-01-01T12:41:45,5.248,109.846
2025-01-01T12:41:50,5.161,107.337
2025-01-01T12:41:55,5.000,102.692
