timestamp;value
01/01/2025 12:12:35; 4.871 
2025-01-01T12:12:40;5.026
2025-01-01T12:12:45;??
2025-01-01T12:12:50; 5,281 
2025-01-01T12:12:55; 5.229 
2025-01-01T12:13:00.123;5,286 
2025-01-01T12:13:05;5.519
01/01/2025 12:13:10;5,498 
2025-01-01T12:13:15;5,570 
2025-01-01T12:13:20;5.493 
01/01/2025 12:13:25;5.538
2025-01-01T12:13:30;5.601
2025-01-01T12:13:35; 5.685
2025-01-01T12:13:40;5,589 
2025-01-01T12:13:45;5,580
01/01/2025 12:13:50;5,575 
01/01/2025 12:13:55;5,375
2025-01-01T12:14:00;5.283
2025-01-01T12:14:05;NA
01/01/2025 12:14:10;5.100
01/01/2025 12:14:15;5,009
2025-01-01T12:14:20;
2025-01-01T12:14:25;NA
2025-01-01T12:14:30.123; 4.786
01/01/2025 12:14:35;4.700
2025-01-01T12:14:40;4.718 
2025-01-01T12:14:45; 4.655 
2025-01-01T12:14:50;??
01/01/2025 12:14:55;??
2025-01-01T12:15:00;4.400
2025-01-01T12:15:05.123; 4.417 
2025-01-01T12:15:10;??
2025-01-01T12:15:15; 4,469 
2025-01-01T12:15:20;4,479 
01/01/2025 12:15:25;4,521
2025-01-01T12:15:30; 4,537 
01/01/2025 12:15:35;4.560
01/01/2025 12:15:40;4,700
2025-01-01T12:15:45.123;NULL
2025-01-01T12:15:50; 4.910
01/01/2025 12:15:55;4.954
2025-01-01T12:16:00.123;5,000 
2025-01-01T12:16:05; 5.123
2025-01-01T12:16:10; 5,136 
2025-01-01T12:16:15;5.286 
2025-01-01T12:16:20;5.431 
2025-01-01T12:16:25; 5,479
2025-01-01T12:16:30;5,446 
01/01/2025 12:16:35;5.514 
2025-01-01T12:16:40;5,610 
2025-01-01T12:16:45;5.493
2025-01-01T12:16:50.123;
2025-01-01T12:16:55;5,686
2025-01-01T12:17:00;5,527
2025-01-01T12:17:05;5.465
2025-01-01T12:17:10; 5,508 
01/01/2025 12:17:15;5,413 
2025-01-01T12:17:20; 5.418 
2025-01-01T12:17:25;5.332 
2025-01-01T12:17:30;5.114
01/01/2025 12:17:35;5.029
2025-01-01T12:17:40; 4,982
2025-01-01T12:17:45;3,231 
01/01/2025 12:17:50;4,819 
2025-01-01T12:17:55; 4,811
01/01/2025 12:18:00; 4,671 
2025-01-01T12:18:05;4,523
2025-01-01T12:18:10; 4.566
2025-01-01T12:18:15;4,533 
01/01/2025 12:18:20;4,477
2025-01-01T12:18:25; 8.855
01/01/2025 12:18:30; 7.870 
2025-01-01T12:18:35;4.370
2025-01-01T12:18:40; 4,417 
2025-01-01T12:18:45;4,551
2025-01-01T12:18:50; 4.479
2025-01-01T12:18:55.123; 4.487
01/01/2025 12:19:00;4,695
2025-01-01T12:19:05.123; 8.898
2025-01-01T12:19:10;NULL
01/01/2025 12:19:15;4,950 
2025-01-01T12:19:20; 4.958 
2025-01-01T12:19:25;5,064
01/01/2025 12:19:30; 5,263 
2025-01-01T12:19:35.123; 5.341
2025-01-01T12:19:40; 5,287 
2025-01-01T12:19:45; 8,351
2025-01-01T12:19:50;5,531 
2025-01-01T12:19:55;5,482 
2025-01-01T12:20:00;
2025-01-01T12:20:05.123;5.590 
2025-01-01T12:20:10; 2.621 
2025-01-01T12:20:15; 5,536 
2025-01-01T12:20:20.123; 5,553
2025-01-01T12:20:25; 5.620 
2025-01-01T12:20:30.123;5,536
2025-01-01T12:20:35; 5.485 
01/01/2025 12:20:40;5.371
2025-01-01T12:20:45;5,366 
2025-01-01T12:20:50; 5.267
01/01/2025 12:20:55;5.161
