timestamp;value
2025-01-01T12:25:25; 5.568 
2025-01-01T12:25:30; 5,689
01/01/2025 12:25:35; 5.650 
2025-01-01T12:25:40;5.655 
2025-01-01T12:25:45; 5.607 
2025-01-01T12:25:50;5,540 
2025-01-01T12:25:55;
2025-01-01T12:26:00; 5,320 
01/01/2025 12:26:05;5,189
2025-01-01T12:26:10; 5,250 
2025-01-01T12:26:15; 5,048
2025-01-01T12:26:20;
2025-01-01T12:26:25;8.448 
2025-01-01T12:26:30.123;4.743
2025-01-01T12:26:35; 4,823
01/01/2025 12:26:40;4,626
01/01/2025 12:26:45;??
2025-01-01T12:26:50;
2025-01-01T12:26:55;
2025-01-01T12:27:00; 4.486 
2025-01-01T12:27:05; 4.421
2025-01-01T12:27:10;4,439
2025-01-01T12:27:15.123; 4,466 
2025-01-01T12:27:20; 4.361
2025-01-01T12:27:25; 4,509
01/01/2025 12:27:30; 4.584 
01/01/2025 12:27:35; 4.654
2025-01-01T12:27:40.123; 4.578 
2025-01-01T12:27:45;4.671 
2025-01-01T12:27:50;error
01/01/2025 12:27:55;4,956
2025-01-01T12:28:00; 4,984 
2025-01-01T12:28:05.123; 5,152 
2025-01-01T12:28:10; 5,259 
2025-01-01T12:28:15;5,257 
2025-01-01T12:28:20;5.333
01/01/2025 12:28:25; 5.424 
2025-01-01T12:28:30.123;5.402 
01/01/2025 12:28:35;5.563 
2025-01-01T12:28:40.123;5.527
01/01/2025 12:28:45; 5.632
2025-01-01T12:28:50;error
2025-01-01T12:28:55.123;??
2025-01-01T12:29:00.123;5,491 
01/01/2025 12:29:05;5,605 
2025-01-01T12:29:10;5,529
2025-01-01T12:29:15.123;5,520
2025-01-01T12:29:20; 5,333
2025-01-01T12:29:25;5,302 
2025-01-01T12:29:30; 5,255 
2025-01-01T12:29:35.123; 5,132 
2025-01-01T12:29:40; 5.026 
2025-01-01T12:29:45; 4.827 
2025-01-01T12:29:50;4,728 
01/01/2025 12:29:55; 4,800
2025-01-01T12:30:00; 4,737
2025-01-01T12:30:05;4.664
2025-01-01T12:30:10;4,459 
01/01/2025 12:30:15;4.455
2025-01-01T12:30:20;4.461 
2025-01-01T12:30:25; 4,438 
2025-01-01T12:30:30; 4.308
2025-01-01T12:30:35;4,460
2025-01-01T12:30:40; 4,432
2025-01-01T12:30:45;4,544 
2025-01-01T12:30:50;4.454
01/01/2025 12:30:55;4,628 
2025-01-01T12:31:00;??
01/01/2025 12:31:05;error
2025-01-01T12:31:10;4.834 
2025-01-01T12:31:15;4.953
2025-01-01T12:31:20;8.391 
2025-01-01T12:31:25;5.122 
2025-01-01T12:31:30;5,115 
2025-01-01T12:31:35;
01/01/2025 12:31:40; 5,376
2025-01-01T12:31:45;??
2025-01-01T12:31:50;5.388 
2025-01-01T12:31:55; 5,506
2025-01-01T12:32:00; 5,640
01/01/2025 12:32:05; 5.684
2025-01-01T12:32:10;5,651
01/01/2025 12:32:15;5,624
2025-01-01T12:32:20; 5.615 
2025-01-01T12:32:25; 5,606 
2025-01-01T12:32:30; 2,771 
2025-01-01T12:32:35; 8,194
2025-01-01T12:32:40;5.324 
2025-01-01T12:32:45;5,251
2025-01-01T12:32:50; 5.191 
2025-01-01T12:32:55; 5.140 
