timestamp,value
2025-01-01T12:25:20,5
2025-01-01T12:25:25,9
2025-01-01T12:25:30,
2025-01-01T12:25:35.123, 5
2025-01-01T12:25:40,3
2025-01-01T12:25:45, 5
2025-01-01T12:25:50.123,none
01/01/2025 12:25:55,error
01/01/2025 12:26:00, 5.479 
2025-01-01T12:26:05,5.590
2025-01-01T12:26:10, 5.577
2025-01-01T12:26:15.123,5
2025-01-01T12:26:20.123,5.432 
01/01/2025 12:26:25,5
01/01/2025 12:26:30, 2
2025-01-01T12:26:35, 5
2025-01-01T12:26:40.123, 8.009
01/01/2025 12:26:45, 4
01/01/2025 12:26:50,4
2025-01-01T12:26:55,??
2025-01-01T12:27:00, 9.178
2025-01-01T12:27:05,4.478
2025-01-01T12:27:10,
2025-01-01T12:27:15, 4.417
2025-01-01T12:27:20,7.904
2025-01-01T12:27:25.123, 4.318
2025-01-01T12:27:30,
01/01/2025 12:27:35, 4
2025-01-01T12:27:40.123,4
2025-01-01T12:27:45.123,4.531
01/01/2025 12:27:50, 4
2025-01-01T12:27:55.123,??
2025-01-01T12:28:00.123,4.619
2025-01-01T12:28:05.123, 4
2025-01-01T12:28:10,4
2025-01-01T12:28:15, 4
2025-01-01T12:28:20.123, 2.851
2025-01-01T12:28:25, 5.080
2025-01-01T12:28:30,5.177 
2025-01-01T12:28:35, 5.209
2025-01-01T12:28:40, 5.282
01/01/2025 12:28:45, 5
2025-01-01T12:28:50, 5
2025-01-01T12:28:55,5.572
2025-01-01T12:29:00,5.497
2025-01-01T12:29:05,5
2025-01-01T12:29:10,5
2025-01-01T12:29:15, 5
01/01/2025 12:29:20,??
2025-01-01T12:29:25,5
2025-01-01T12:29:30.123, 5
01/01/2025 12:29:35,5
2025-01-01T12:29:40,5.286
2025-01-01T12:29:45.123,5
2025-01-01T12:29:50, 5.202
2025-01-01T12:29:55.123,5
