timestamp;value
2025-01-01T12:38:00;5.337 
2025-01-01T12:38:05.123; 5.315
01/01/2025 12:38:10; 5.224
2025-01-01T12:38:15; 5,134
01/01/2025 12:38:20;
2025-01-01T12:38:25;4.969
2025-01-01T12:38:30;NA
01/01/2025 12:38:35;4.700
2025-01-01T12:38:40.123; 4.733
2025-01-01T12:38:45;4,562
2025-01-01T12:38:50;4,481
2025-01-01T12:38:55;4,421 
2025-01-01T12:39:00.123; 4.361
01/01/2025 12:39:05;4.474
2025-01-01T12:39:10; 4,488
2025-01-01T12:39:15;4.349
2025-01-01T12:39:20; 4.484 
01/01/2025 12:39:25;NULL
2025-01-01T12:39:30; 4,484 
01/01/2025 12:39:35; 4.676 
01/01/2025 12:39:40;4,659 
2025-01-01T12:39:45;
2025-01-01T12:39:50.123; 4,838
01/01/2025 12:39:55; 4,824 
2025-01-01T12:40:00;5,052
01/01/2025 12:40:05;8,427
01/01/2025 12:40:10;5,202
2025-01-01T12:40:15;5.315 
01/01/2025 12:40:20;5,292 
2025-01-01T12:40:25; 5.495 
01/01/2025 12:40:30;5.387 
2025-01-01T12:40:35; 5,622 
2025-01-01T12:40:40;??
01/01/2025 12:40:45;5.603 
2025-01-01T12:40:50.123;5,556 
2025-01-01T12:40:55;5.543 
2025-01-01T12:41:00.123; 5.627
01/01/2025 12:41:05;5.627
2025-01-01T12:41:10; 5.399 
01/01/2025 12:41:15; 5.391
2025-01-01T12:41:20;5.399
2025-01-01T12:41:25;5.316 
2025-01-01T12:41:30;5.275
2025-01-01T12:41:35.123; 5.194
2025-01-01T12:41:40; 5.063 
2025-01-01T12:41:45;8,409
01/01/2025 12:41:50;4.771
2025-01-01T12:41:55;8.013 
01/01/2025 12:42:00;4,691 
01/01/2025 12:42:05;4.500 
2025-01-01T12:42:10; 4,542 
01/01/2025 12:42:15;4.539 
2025-01-01T12:42:20; 4,364 
01/01/2025 12:42:25; 4.441
2025-01-01T12:42:30.123;4,417
2025-01-01T12:42:35.123;4,430 
2025-01-01T12:42:40; 4.515 
2025-01-01T12:42:45;2.684
01/01/2025 12:42:50; 4,421 
01/01/2025 12:42:55; 4,558
2025-01-01T12:43:00; 4,728
2025-01-01T12:43:05; 4.685
2025-01-01T12:43:10;4,897 
01/01/2025 12:43:15;4.913 
2025-01-01T12:43:20; 8,964
01/01/2025 12:43:25; 5,003 
2025-01-01T12:43:30;5.183
2025-01-01T12:43:35.123; 5,238
2025-01-01T12:43:40; 5,421
2025-01-01T12:43:45; 5.457
01/01/2025 12:43:50; 5.489
01/01/2025 12:43:55;5.592
2025-01-01T12:44:00;5,569
2025-01-01T12:44:05.123;5,610
01/01/2025 12:44:10;3.036
01/01/2025 12:44:15;error
2025-01-01T12:44:20; 5.643
2025-01-01T12:44:25; 5,587
01/01/2025 12:44:30; 5.424 
2025-01-01T12:44:35;5.386
01/01/2025 12:44:40;5.335
01/01/2025 12:44:45;5.372
01/01/2025 12:44:50;5.172
01/01/2025 12:44:55; 5.127
